wallet_id,member_id,country,onboarding_method,marketing_channel,status,created_at
w_003242,mem_003242,SI,sdd,search,active,2025-02-26 02:18:18
w_003243,mem_003243,SI,card,paid_social,active,2025-08-05 17:07:55
w_003244,mem_003244,SI,card,search,active,2025-03-21 11:48:45
w_003245,mem_003245,CH,card,organic,active,2025-03-14 01:11:31
w_003246,mem_003246,DE,sdd,organic,active,2025-06-12 19:22:35
w_003247,mem_003247,AT,sdd,organic,active,2025-07-24 05:11:18
w_003248,mem_003248,AT,card,search,active,2025-06-05 02:16:13
w_003249,mem_003249,AT,card,paid_social,active,2025-01-13 08:22:28
w_003250,,DE,sdd,organic,active,2025-02-22 15:20:33
w_003251,mem_003251,AT,sdd,organic,active,2025-05-12 15:22:29
w_003252,mem_003252,AT,card,organic,active,2025-05-10 12:48:09
w_003253,mem_003253,AT,sdd,organic,active,2025-06-29 05:17:50
w_003254,mem_003254,DE,card,paid_social,active,2025-02-12 09:25:03
w_003255,mem_003255,AT,sdd,search,active,2025-01-30 08:22:05
w_003256,mem_003256,AT,sdd,organic,active,2025-05-03 19:19:19
w_003257,mem_003257,IT,card,paid_social,active,2025-07-12 14:50:58
w_003258,mem_003258,DE,card,organic,active,2025-01-03 10:36:52
w_003259,mem_003259,IT,card,organic,active,2025-03-29 14:35:05
w_003260,mem_003260,AT,sdd,partner,active,2025-02-26 00:16:17
w_003261,mem_003261,DE,card,search,active,2025-04-15 19:26:46
w_003262,mem_003262,DE,card,partner,active,2025-08-15 13:07:57
w_003263,mem_003263,AT,card,paid_social,active,2025-05-26 22:58:02
w_003264,mem_003264,DE,card,referral,active,2025-02-06 15:37:25
w_003265,mem_003265,SI,sdd,partner,active,2025-04-27 13:12:31
w_003266,mem_003266,AT,sdd,organic,active,2025-11-18 05:42:05
w_003267,mem_003267,SI,sdd,partner,active,2025-02-11 06:47:37
w_003268,mem_003268,CH,card,referral,active,2025-02-05 07:25:28
w_003269,mem_003269,DE,sdd,paid_social,active,2025-10-12 11:27:30
w_003270,mem_003270,DE,sdd,paid_social,active,2025-12-08 07:05:09
w_003271,mem_003271,AT,sdd,organic,active,2025-01-23 19:56:18
w_003272,mem_003272,DE,sdd,paid_social,active,2025-10-18 23:03:48
w_003273,,IT,sdd,paid_social,active,2025-08-11 02:22:25
w_003274,,DE,sdd,search,active,2025-01-17 22:29:39
w_003275,mem_003275,DE,card,organic,active,2025-12-14 02:12:11
w_003276,mem_003276,AT,sdd,paid_social,churned,2025-03-18 15:43:10
w_003277,mem_003277,AT,sdd,,active,2025-06-24 09:25:29
w_003278,mem_003278,AT,card,organic,active,2025-06-09 07:30:46
w_003279,mem_003279,DE,card,search,active,2025-03-06 15:53:23
w_003280,mem_003280,AT,sdd,organic,active,2025-05-20 12:43:43
w_003281,mem_003281,IT,card,,active,2025-01-08 01:23:28
w_003282,mem_003282,AT,sdd,paid_social,active,2025-06-26 02:20:22
w_003283,mem_003283,AT,sdd,organic,active,2025-10-30 04:50:10
w_003284,mem_003284,AT,card,referral,active,2025-08-14 02:41:00
w_003285,mem_003285,AT,sdd,search,active,2025-11-15 14:40:55
w_003286,mem_003286,DE,card,referral,active,2025-09-19 11:10:59
w_003287,,AT,sdd,search,active,2025-05-31 18:19:44
w_003288,mem_003288,DE,sdd,organic,blocked,2025-02-01 22:09:50
w_003289,,DE,card,referral,active,2025-04-06 03:02:31
w_003290,mem_003290,AT,sdd,search,active,2025-04-18 16:54:11
w_003291,mem_003291,CH,sdd,referral,active,2025-06-23 01:56:17
w_003292,mem_003292,AT,sdd,paid_social,active,2025-08-04 15:44:00
w_003293,mem_003293,AT,sdd,search,churned,2025-11-09 13:48:01
w_003294,,DE,sdd,paid_social,active,2025-01-05 16:12:18
w_003295,mem_003295,DE,sdd,referral,churned,2025-06-23 09:28:25
w_003296,mem_003296,DE,card,organic,active,2025-10-01 10:15:19
w_003297,mem_003297,DE,card,referral,blocked,2025-08-02 19:22:17
w_003298,mem_003298,AT,sdd,organic,active,2025-07-29 08:32:30
w_003299,mem_003299,SI,sdd,partner,active,2025-06-23 11:54:11
w_003300,,CH,sdd,referral,active,2025-02-24 15:46:37
w_003301,mem_003301,CH,card,organic,active,2025-12-18 09:40:07
w_003302,mem_003302,AT,sdd,organic,churned,2025-05-02 00:04:16
w_003303,mem_003303,DE,card,paid_social,active,2025-02-03 20:40:08
w_003304,mem_003304,DE,sdd,organic,active,2025-05-09 22:36:33
w_003305,mem_003305,AT,card,partner,active,2025-09-03 06:26:29
w_003306,mem_003306,DE,sdd,organic,active,2025-02-14 10:29:33
w_003307,,DE,sdd,paid_social,active,2025-06-08 14:33:00
w_003308,mem_003308,CH,sdd,partner,blocked,2025-01-12 12:07:20
w_003309,mem_003309,DE,sdd,organic,churned,2025-08-09 12:15:49
w_003310,mem_003310,DE,sdd,search,churned,2025-09-12 07:46:28
w_003311,mem_003311,IT,card,partner,active,2025-06-19 00:36:07
w_003312,mem_003312,AT,card,referral,active,2025-10-20 19:02:17
w_003313,mem_003313,SI,card,organic,active,2025-12-14 03:08:00
w_003314,mem_003314,AT,sdd,paid_social,active,2025-11-17 11:35:01
w_003315,mem_003315,AT,card,paid_social,active,2025-10-07 07:13:45
w_003316,mem_003316,SI,sdd,,active,2025-02-27 19:51:20
w_003317,mem_003317,DE,card,organic,churned,2025-07-27 16:18:22
w_003318,mem_003318,DE,sdd,paid_social,active,2025-06-28 04:46:00
w_003319,mem_003319,AT,card,paid_social,active,2025-06-12 10:53:24
w_003320,mem_003320,AT,card,search,active,2025-03-01 06:44:00
w_003321,mem_003321,DE,card,organic,active,2025-12-10 06:18:14
w_003322,mem_003322,AT,sdd,organic,active,2025-08-31 03:51:48
w_003323,mem_003323,SI,sdd,paid_social,active,2025-03-22 15:50:37
w_003324,mem_003324,SI,sdd,organic,churned,2025-07-14 09:54:59
w_003325,mem_003325,AT,sdd,search,active,2025-04-16 14:03:38
w_003326,mem_003326,AT,sdd,referral,churned,2025-05-27 22:58:41
w_003327,mem_003327,AT,sdd,paid_social,active,2025-11-24 13:46:19
w_003328,,DE,card,referral,active,2025-03-08 19:47:08
w_003329,mem_003329,DE,sdd,organic,active,2025-02-04 03:40:24
w_003330,mem_003330,AT,card,paid_social,active,2025-08-02 18:23:27
w_003331,mem_003331,IT,sdd,search,active,2025-04-30 02:51:56
w_003332,mem_003332,DE,card,paid_social,active,2025-11-10 03:10:55
w_003333,mem_003333,IT,sdd,search,active,2025-01-10 00:13:52
w_003334,mem_003334,AT,card,paid_social,active,2025-11-14 02:52:42
w_003335,mem_003335,IT,sdd,search,active,2025-03-18 03:32:08
w_003336,mem_003336,DE,card,paid_social,active,2025-02-16 00:09:47
w_003337,mem_003337,AT,card,search,active,2025-11-16 22:19:54
w_003338,,AT,card,organic,active,2025-05-30 12:55:52
w_003339,mem_003339,DE,card,organic,active,2025-08-19 22:46:05
w_003340,mem_003340,AT,sdd,partner,active,2025-02-04 17:52:42
w_003341,mem_003341,DE,card,referral,active,2025-11-12 20:25:30
w_003342,mem_003342,AT,card,partner,active,2025-07-01 05:21:04
w_003343,mem_003343,DE,card,referral,churned,2025-10-22 05:59:59
w_003344,mem_003344,DE,sdd,referral,churned,2025-08-28 13:21:22
w_003345,mem_003345,IT,sdd,paid_social,active,2025-04-21 15:25:01
w_003346,mem_003346,SI,sdd,organic,active,2025-01-04 15:51:10
w_003347,mem_003347,CH,card,referral,active,2025-03-06 07:57:20
w_003348,mem_003348,DE,card,referral,active,2025-11-22 02:31:58
w_003349,mem_003349,CH,sdd,organic,active,2025-01-22 20:10:37
w_003350,mem_003350,DE,card,organic,active,2025-09-26 01:41:02
w_003351,mem_003351,DE,card,organic,blocked,2025-03-20 18:15:26
w_003352,mem_003352,DE,card,organic,active,2025-07-10 10:57:09
w_003353,mem_003353,CH,sdd,search,blocked,2025-12-08 02:24:41
w_003354,,DE,card,paid_social,active,2025-08-01 10:41:17
w_003355,,AT,card,organic,active,2025-07-14 09:00:36
w_003356,mem_003356,SI,sdd,search,blocked,2025-10-26 06:34:49
w_003357,mem_003357,AT,card,paid_social,active,2025-06-01 17:36:59
w_003358,mem_003358,DE,sdd,search,active,2025-05-17 20:42:50
w_003359,mem_003359,DE,sdd,paid_social,active,2025-09-22 22:56:24
w_003360,mem_003360,CH,card,organic,active,2025-12-22 02:44:19
w_003361,mem_003361,CH,card,paid_social,active,2025-01-22 07:52:46
w_003362,mem_003362,AT,sdd,partner,active,2025-01-02 17:07:16
w_003363,mem_003363,CH,sdd,search,active,2025-11-12 21:09:32
w_003364,mem_003364,DE,sdd,organic,active,2025-09-30 22:43:20
w_003365,mem_003365,AT,sdd,partner,active,2025-07-30 10:12:54
w_003366,mem_003366,AT,sdd,search,active,2025-10-14 20:09:34
w_003367,mem_003367,AT,sdd,paid_social,active,2025-01-19 04:40:49
w_003368,mem_003368,DE,sdd,search,churned,2025-11-10 14:50:38
w_003369,mem_003369,IT,sdd,paid_social,churned,2025-03-31 17:53:59
w_003370,,AT,card,partner,active,2025-02-06 07:13:33
w_003371,mem_003371,DE,card,referral,churned,2025-06-13 08:22:47
w_003372,mem_003372,DE,card,organic,active,2025-06-14 20:29:56
w_003373,mem_003373,DE,sdd,paid_social,active,2025-10-25 01:33:21
w_003374,mem_003374,AT,sdd,paid_social,active,2025-07-11 08:06:13
w_003375,mem_003375,AT,card,referral,active,2025-07-16 18:41:23
w_003376,mem_003376,AT,card,organic,active,2025-10-24 02:20:12
w_003377,mem_003377,DE,card,search,active,2025-04-25 19:31:31
w_003378,mem_003378,AT,sdd,organic,active,2025-06-14 05:15:41
w_003379,mem_003379,DE,sdd,search,active,2025-06-28 21:57:57
w_003380,mem_003380,DE,sdd,referral,active,2025-10-21 02:18:06
w_003381,mem_003381,AT,sdd,organic,active,2025-01-24 18:26:19
w_003382,mem_003382,AT,sdd,search,active,2025-03-14 02:57:53
w_003383,mem_003383,AT,card,organic,active,2025-10-02 01:23:38
w_003384,mem_003384,DE,sdd,paid_social,active,2025-10-27 06:18:20
w_003385,mem_003385,AT,sdd,organic,active,2025-08-04 12:58:47
w_003386,mem_003386,DE,sdd,partner,blocked,2025-01-04 23:52:07
w_003387,mem_003387,AT,card,,active,2025-11-30 20:40:30
w_003388,mem_003388,AT,sdd,partner,active,2025-06-05 16:32:06
w_003389,mem_003389,DE,sdd,referral,active,2025-06-17 11:25:25
w_003390,mem_003390,CH,card,referral,active,2025-01-12 17:34:24
w_003391,mem_003391,IT,card,organic,active,2025-04-01 18:45:48
w_003392,mem_003392,CH,card,organic,active,2025-05-15 16:54:19
w_003393,mem_003393,SI,sdd,search,active,2025-03-19 16:16:22
w_003394,mem_003394,AT,card,search,active,2025-06-16 15:10:08
w_003395,mem_003395,DE,card,paid_social,active,2025-06-09 19:24:03
w_003396,mem_003396,IT,card,search,active,2025-05-12 15:43:03
w_003397,mem_003397,AT,sdd,organic,active,2025-04-04 16:31:13
w_003398,mem_003398,DE,sdd,referral,active,2025-06-06 07:01:25
w_003399,mem_003399,AT,card,search,active,2025-03-10 03:13:49
w_003400,mem_003400,DE,sdd,paid_social,blocked,2025-11-19 09:23:37
w_003401,mem_003401,AT,card,paid_social,active,2025-06-14 06:02:03
w_003402,mem_003402,DE,sdd,paid_social,active,2025-04-23 05:12:37
w_003403,mem_003403,AT,card,search,churned,2025-02-10 05:17:56
w_003404,,DE,card,paid_social,active,2025-03-14 16:38:53
w_003405,,CH,sdd,paid_social,churned,2025-08-02 10:34:42
w_003406,mem_003406,DE,card,paid_social,active,2025-07-12 09:58:53
w_003407,mem_003407,AT,card,paid_social,active,2025-12-10 03:10:18
w_003408,mem_003408,CH,card,partner,active,2025-03-17 08:22:48
w_003409,mem_003409,DE,sdd,organic,active,2025-04-24 02:13:48
w_003410,mem_003410,AT,card,organic,active,2025-04-19 14:38:52
w_003411,mem_003411,AT,card,paid_social,active,2025-04-19 05:05:08
w_003412,,CH,sdd,organic,active,2025-08-07 13:52:40
w_003413,mem_003413,SI,sdd,referral,active,2025-05-16 20:19:00
w_003414,mem_003414,DE,sdd,search,active,2025-03-27 01:04:37
w_003415,mem_003415,CH,sdd,paid_social,active,2025-03-11 23:25:16
w_003416,mem_003416,DE,card,organic,active,2025-05-16 04:10:11
w_003417,mem_003417,AT,sdd,organic,active,2025-11-19 12:18:36
w_003418,mem_003418,AT,sdd,paid_social,active,2025-12-02 03:51:38
w_003419,mem_003419,AT,card,paid_social,active,2025-08-31 02:46:35
w_003420,mem_003420,DE,sdd,paid_social,active,2025-08-01 02:18:54
w_003421,mem_003421,AT,sdd,referral,active,2025-06-10 07:25:08
w_003422,mem_003422,AT,sdd,organic,active,2025-02-10 02:39:53
w_003423,mem_003423,CH,card,organic,active,2025-01-31 04:43:22
w_003424,mem_003424,CH,card,organic,active,2025-01-13 15:36:56
w_003425,mem_003425,AT,sdd,organic,active,2025-03-02 22:12:13
w_003426,,AT,card,organic,active,2025-05-19 20:20:10
w_003427,mem_003427,CH,sdd,organic,active,2025-11-28 11:15:42
w_003428,mem_003428,AT,card,referral,active,2025-05-08 14:24:30
w_003429,mem_003429,DE,sdd,organic,active,2025-11-12 19:11:41
w_003430,mem_003430,AT,sdd,partner,blocked,2025-10-29 06:39:08
w_003431,mem_003431,DE,sdd,search,active,2025-08-18 22:43:48
w_003432,mem_003432,AT,card,organic,active,2025-07-29 01:55:59
w_003433,mem_003433,AT,card,search,blocked,2025-04-15 22:39:33
w_003434,mem_003434,DE,sdd,organic,blocked,2025-06-02 13:21:52
w_003435,mem_003435,AT,sdd,organic,active,2025-02-25 09:31:42
w_003436,mem_003436,AT,sdd,search,active,2025-05-25 08:27:03
w_003437,mem_003437,CH,sdd,,active,2025-04-15 03:49:15
w_003438,mem_003438,DE,card,organic,active,2025-02-07 23:27:31
w_003439,mem_003439,CH,card,organic,active,2025-05-25 14:48:20
w_003440,mem_003440,DE,sdd,paid_social,active,2025-05-04 16:39:11
w_003441,mem_003441,CH,sdd,paid_social,active,2025-12-15 11:26:01
w_003442,mem_003442,DE,card,search,active,2025-10-25 15:51:19
w_003443,mem_003443,AT,sdd,referral,blocked,2025-12-17 10:50:41
w_003444,mem_003444,AT,sdd,organic,active,2025-01-25 09:17:17
w_003445,mem_003445,DE,sdd,organic,active,2025-03-23 12:15:29
w_003446,,DE,card,referral,active,2025-11-23 17:38:07
w_003447,mem_003447,AT,card,search,churned,2025-04-12 08:01:41
w_003448,mem_003448,AT,card,referral,active,2025-03-01 13:05:47
w_003449,mem_003449,IT,card,search,churned,2025-09-20 07:14:20
w_003450,mem_003450,DE,sdd,referral,active,2025-01-03 21:11:36
w_003451,mem_003451,CH,card,referral,churned,2025-11-19 03:38:18
w_003452,mem_003452,IT,card,organic,active,2025-08-05 18:42:29
w_003453,mem_003453,SI,sdd,partner,active,2025-07-01 11:16:17
w_003454,mem_003454,AT,sdd,organic,active,2025-05-10 12:51:03
w_003455,mem_003455,AT,sdd,search,churned,2025-10-14 22:16:35
w_003456,mem_003456,DE,sdd,paid_social,active,2025-02-22 10:03:52
w_003457,mem_003457,AT,sdd,search,active,2025-09-13 17:18:43
w_003458,mem_003458,IT,sdd,paid_social,active,2025-12-06 18:37:15
w_003459,mem_003459,DE,sdd,paid_social,active,2025-03-09 00:52:28
w_003460,mem_003460,AT,card,organic,active,2025-11-06 01:31:40
w_003461,mem_003461,DE,card,referral,active,2025-03-08 20:07:09
w_003462,mem_003462,AT,card,organic,active,2025-02-05 04:49:22
w_003463,mem_003463,IT,card,referral,active,2025-08-10 06:17:00
w_003464,mem_003464,AT,sdd,organic,active,2025-06-03 04:15:05
w_003465,mem_003465,IT,card,paid_social,active,2025-12-23 17:36:25
w_003466,mem_003466,AT,sdd,referral,active,2025-03-17 10:07:28
w_003467,,AT,sdd,paid_social,active,2025-08-27 15:46:18
w_003468,mem_003468,AT,card,organic,active,2025-03-19 23:31:08
w_003469,mem_003469,DE,sdd,organic,active,2025-08-18 20:46:46
w_003470,mem_003470,AT,sdd,paid_social,active,2025-07-25 09:29:14
w_003471,mem_003471,IT,sdd,paid_social,active,2025-12-25 15:21:13
w_003472,mem_003472,DE,card,organic,active,2025-02-20 09:48:55
w_003473,mem_003473,AT,sdd,paid_social,active,2025-08-11 07:33:16
w_003474,mem_003474,DE,sdd,search,active,2025-06-15 06:58:45
w_003475,mem_003475,DE,card,organic,active,2025-03-18 23:36:47
w_003476,mem_003476,AT,sdd,organic,active,2025-10-04 17:27:34
w_003477,mem_003477,AT,card,paid_social,active,2025-05-16 12:35:57
w_003478,mem_003478,DE,sdd,paid_social,blocked,2025-06-30 04:03:59
w_003479,mem_003479,DE,card,referral,active,2025-12-23 17:50:45
w_003480,mem_003480,AT,sdd,organic,active,2025-03-11 22:17:16
w_003481,mem_003481,DE,sdd,organic,active,2025-05-08 07:15:34
w_003482,mem_003482,AT,sdd,organic,active,2025-11-25 15:26:37
w_003483,mem_003483,DE,sdd,organic,active,2025-12-09 14:44:41
w_003484,mem_003484,AT,card,search,active,2025-10-26 11:42:27
w_003485,mem_003485,DE,card,organic,active,2025-07-14 13:30:05
w_003486,mem_003486,AT,sdd,search,active,2025-05-20 09:31:13
w_003487,mem_003487,AT,sdd,organic,active,2025-02-23 03:12:45
w_003488,mem_003488,DE,card,organic,active,2025-06-18 11:59:36
w_003489,mem_003489,DE,sdd,search,blocked,2025-05-12 14:48:36
w_003490,mem_003490,AT,sdd,referral,active,2025-04-15 01:09:59
w_003491,mem_003491,IT,sdd,organic,active,2025-01-07 05:09:46
w_003492,mem_003492,IT,card,search,active,2025-09-18 23:08:10
w_003493,mem_003493,CH,sdd,organic,active,2025-04-25 00:33:01
w_003494,mem_003494,DE,sdd,referral,active,2025-01-20 21:29:31
w_003495,mem_003495,CH,card,organic,active,2025-11-29 11:47:41
w_003496,mem_003496,DE,card,,active,2025-12-07 12:43:58
w_003497,mem_003497,DE,sdd,search,active,2025-01-27 01:49:24
w_003498,mem_003498,AT,sdd,partner,active,2025-10-17 22:18:07
w_003499,mem_003499,DE,sdd,organic,active,2025-03-06 19:58:01
w_003500,mem_003500,AT,sdd,organic,active,2025-06-26 11:31:13
w_003501,mem_003501,AT,sdd,referral,active,2025-06-09 23:09:44
w_003502,mem_003502,DE,sdd,paid_social,active,2025-06-22 12:18:34
w_003503,mem_003503,IT,sdd,search,active,2025-09-08 08:13:13
w_003504,mem_003504,AT,sdd,paid_social,churned,2025-12-18 09:00:26
w_003505,mem_003505,AT,sdd,organic,active,2025-11-30 01:36:48
w_003506,mem_003506,DE,sdd,search,active,2025-07-18 19:15:38
w_003507,mem_003507,AT,card,paid_social,active,2025-09-20 15:07:57
w_003508,mem_003508,DE,card,search,active,2025-03-21 08:40:59
w_003509,mem_003509,AT,card,search,churned,2025-07-15 14:57:51
w_003510,mem_003510,DE,sdd,organic,active,2025-09-05 15:36:45
w_003511,mem_003511,AT,card,paid_social,active,2025-11-18 17:34:53
w_003512,mem_003512,DE,card,organic,active,2025-09-29 21:57:10
w_003513,mem_003513,DE,sdd,organic,active,2025-06-01 18:05:33
w_003514,mem_003514,AT,card,referral,active,2025-09-20 14:19:27
w_003515,mem_003515,AT,card,search,active,2025-10-25 18:30:47
w_003516,mem_003516,DE,sdd,partner,active,2025-03-04 00:52:06
w_003517,mem_003517,AT,card,partner,active,2025-03-21 06:06:11
w_003518,mem_003518,DE,sdd,referral,active,2025-07-27 08:14:51
w_003519,,DE,card,referral,active,2025-03-03 06:11:50
w_003520,mem_003520,SI,sdd,,active,2025-12-10 10:03:18
w_003521,mem_003521,AT,card,,active,2025-08-22 14:25:26
w_003522,,AT,card,search,active,2025-06-24 14:57:33
w_003523,mem_003523,SI,sdd,partner,active,2025-06-20 13:32:24
w_003524,mem_003524,DE,sdd,search,churned,2025-04-16 11:04:12
w_003525,,IT,card,search,active,2025-11-12 05:48:26
w_003526,mem_003526,DE,card,organic,active,2025-06-30 22:34:52
w_003527,mem_003527,DE,card,paid_social,active,2025-09-04 05:28:23
w_003528,mem_003528,DE,card,organic,blocked,2025-09-08 13:41:54
w_003529,mem_003529,DE,card,organic,blocked,2025-09-10 15:01:08
w_003530,mem_003530,AT,card,search,active,2025-11-27 01:50:29
w_003531,mem_003531,SI,sdd,organic,churned,2025-02-14 10:38:10
w_003532,mem_003532,DE,sdd,paid_social,active,2025-06-23 07:30:20
w_003533,mem_003533,DE,sdd,paid_social,active,2025-12-15 20:20:09
w_003534,mem_003534,DE,card,search,active,2025-08-22 06:21:16
w_003535,mem_003535,AT,card,paid_social,active,2025-11-24 04:10:40
w_003536,mem_003536,AT,card,referral,active,2025-07-20 12:38:20
w_003537,mem_003537,DE,sdd,partner,active,2025-07-01 08:04:19
w_003538,mem_003538,CH,card,organic,active,2025-09-24 04:36:18
w_003539,mem_003539,DE,sdd,search,active,2025-07-03 09:40:08
w_003540,mem_003540,DE,card,,active,2025-04-04 05:57:58
w_003541,mem_003541,AT,sdd,organic,churned,2025-06-13 14:36:25
w_003542,mem_003542,DE,sdd,paid_social,active,2025-08-20 00:31:00
w_003543,mem_003543,AT,sdd,search,blocked,2025-11-15 23:15:34
w_003544,mem_003544,AT,card,paid_social,active,2025-11-11 18:28:03
w_003545,mem_003545,CH,sdd,organic,active,2025-06-08 09:10:30
w_003546,mem_003546,CH,card,paid_social,active,2025-05-22 10:53:13
w_003547,mem_003547,DE,card,paid_social,active,2025-11-14 01:02:56
w_003548,mem_003548,AT,sdd,search,active,2025-02-21 05:00:59
w_003549,mem_003549,AT,card,organic,active,2025-09-25 20:31:26
w_003550,,DE,sdd,partner,active,2025-10-20 18:51:00
w_003551,,DE,card,search,active,2025-09-21 22:58:49
w_003552,mem_003552,AT,card,paid_social,active,2025-12-16 01:59:44
w_003553,mem_003553,CH,sdd,organic,active,2025-07-13 13:32:44
w_003554,mem_003554,AT,sdd,paid_social,active,2025-03-18 17:37:49
w_003555,mem_003555,AT,sdd,paid_social,active,2025-10-29 03:50:14
w_003556,mem_003556,CH,card,partner,active,2025-05-01 13:14:56
w_003557,mem_003557,AT,sdd,organic,churned,2025-02-22 09:15:05
w_003558,mem_003558,AT,sdd,,active,2025-06-09 12:16:17
w_003559,mem_003559,CH,sdd,,active,2025-08-10 01:17:26
w_003560,mem_003560,IT,card,search,active,2025-12-19 21:31:19
w_003561,mem_003561,AT,card,search,active,2025-11-04 05:49:27
w_003562,mem_003562,DE,sdd,referral,active,2025-12-02 23:53:16
w_003563,mem_003563,AT,sdd,paid_social,active,2025-05-25 12:51:57
